,date,state,total_cases,daily_cases,local_cases,import_cases
3219,2020-06-02,Perak,256,0.0,0,0
3220,2020-06-02,Selangor,1926,6.0,2,4
3221,2020-06-02,Negeri Sembilan,866,6.0,1,5
3222,2020-06-02,Melaka,233,1.0,0,1
3223,2020-06-02,Johor,676,1.0,0,1
3224,2020-06-02,Pahang,361,0.0,0,0
3225,2020-06-02,Terengganu,111,0.0,0,0
3226,2020-06-02,Kelantan,156,0.0,0,0
3227,2020-06-02,Sabah,348,1.0,1,0
3228,2020-06-02,Sarawak,552,0.0,0,0
3229,2020-06-02,Kuala Lumpur,2044,5.0,1,4
3230,2020-06-02,Putrajaya,97,0.0,0,0
3231,2020-06-02,Labuan,16,0.0,0,0
3232,2020-06-01,Perlis,18,0.0,0,0
3233,2020-06-01,Kedah,96,0.0,0,0
3234,2020-06-01,Pulau Pinang,121,0.0,0,0
3235,2020-06-01,Perak,256,0.0,0,0
3236,2020-06-01,Selangor,1920,11.0,4,7
3237,2020-06-01,Negeri Sembilan,860,2.0,2,0
3238,2020-06-01,Melaka,232,13.0,0,13
3239,2020-06-01,Johor,675,0.0,0,0
3240,2020-06-01,Pahang,361,0.0,0,0
3241,2020-06-01,Terengganu,111,0.0,0,0
3242,2020-06-01,Kelantan,156,0.0,0,0
3243,2020-06-01,Sabah,347,1.0,1,0
3244,2020-06-01,Sarawak,552,0.0,0,0
3245,2020-06-01,Kuala Lumpur,2039,11.0,5,6
3246,2020-06-01,Putrajaya,97,0.0,0,0
3247,2020-06-01,Labuan,16,0.0,0,0
3248,2020-05-31,Perlis,18,0.0,0,0
3249,2020-05-31,Kedah,96,0.0,0,0
3250,2020-05-31,Pulau Pinang,121,0.0,0,0
3251,2020-05-31,Perak,256,0.0,0,0
3252,2020-05-31,Selangor,1909,31.0,28,3
3253,2020-05-31,Negeri Sembilan,858,2.0,2,0
3254,2020-05-31,Melaka,219,1.0,1,0
3255,2020-05-31,Johor,675,0.0,0,0
3256,2020-05-31,Pahang,361,15.0,15,0
3257,2020-05-31,Terengganu,111,0.0,0,0
3258,2020-05-31,Kelantan,156,0.0,0,0
3259,2020-05-31,Sabah,346,0.0,0,0
3260,2020-05-31,Sarawak,552,0.0,0,0
3261,2020-05-31,Kuala Lumpur,2028,8.0,1,7
3262,2020-05-31,Putrajaya,97,0.0,0,0
3263,2020-05-31,Labuan,16,0.0,0,0
3264,2020-05-30,Perlis,18,0.0,0,0
3265,2020-05-30,Kedah,96,0.0,0,0
3266,2020-05-30,Pulau Pinang,121,0.0,0,0
3267,2020-05-30,Perak,256,1.0,1,0
3268,2020-05-30,Selangor,1878,5.0,3,2
3269,2020-05-30,Negeri Sembilan,856,4.0,3,1
3270,2020-05-30,Melaka,218,2.0,2,0
3271,2020-05-30,Johor,675,1.0,1,0
3272,2020-05-30,Pahang,346,0.0,0,0
3273,2020-05-30,Terengganu,111,0.0,0,0
3274,2020-05-30,Kelantan,156,0.0,0,0
3275,2020-05-30,Sabah,346,0.0,0,0
3276,2020-05-30,Sarawak,552,0.0,0,0
3277,2020-05-30,Kuala Lumpur,2020,13.0,13,0
3278,2020-05-30,Putrajaya,97,4.0,4,0
3279,2020-05-30,Labuan,16,0.0,0,0
3280,2020-05-29,Perlis,18,0.0,0,0
3281,2020-05-29,Kedah,96,0.0,0,0
3282,2020-05-29,Pulau Pinang,121,0.0,0,0
3283,2020-05-29,Perak,255,0.0,0,0
3284,2020-05-29,Selangor,1873,28.0,24,4
3285,2020-05-29,Negeri Sembilan,852,59.0,59,0
3286,2020-05-29,Melaka,216,0.0,0,0
3287,2020-05-29,Johor,674,3.0,3,0
3288,2020-05-29,Pahang,346,1.0,1,0
3289,2020-05-29,Terengganu,111,0.0,0,0
3290,2020-05-29,Kelantan,156,0.0,0,0
3291,2020-05-29,Sabah,346,2.0,2,0
3292,2020-05-29,Sarawak,552,0.0,0,0
3293,2020-05-29,Kuala Lumpur,2007,10.0,7,3
3294,2020-05-29,Putrajaya,93,0.0,0,0
3295,2020-05-29,Labuan,16,0.0,0,0
3296,2020-05-28,Perlis,18,0.0,0,0
3297,2020-05-28,Kedah,96,0.0,0,0
3298,2020-05-28,Pulau Pinang,121,0.0,0,0
3299,2020-05-28,Perak,255,0.0,0,0
3300,2020-05-28,Selangor,1845,2.0,2,0
3301,2020-05-28,Negeri Sembilan,793,0.0,0,0
3302,2020-05-28,Melaka,216,0.0,0,0
3303,2020-05-28,Johor,671,0.0,0,0
3304,2020-05-28,Pahang,345,1.0,1,0
3305,2020-05-28,Terengganu,111,0.0,0,0
3306,2020-05-28,Kelantan,156,0.0,0,0
3307,2020-05-28,Sabah,344,0.0,0,0
3308,2020-05-28,Sarawak,552,0.0,0,0
3309,2020-05-28,Kuala Lumpur,1997,7.0,7,0
3310,2020-05-28,Putrajaya,93,0.0,0,0
3311,2020-05-28,Labuan,16,0.0,0,0
3312,2020-05-27,Perlis,18,0.0,0,0
3313,2020-05-27,Kedah,96,0.0,0,0
3314,2020-05-27,Pulau Pinang,121,0.0,0,0
3315,2020-05-27,Perak,255,0.0,0,0
3316,2020-05-27,Selangor,1843,5.0,2,3
3317,2020-05-27,Negeri Sembilan,793,0.0,0,0
3318,2020-05-27,Melaka,216,0.0,0,0
3319,2020-05-27,Johor,671,0.0,0,0
3320,2020-05-27,Pahang,344,0.0,0,0
3321,2020-05-27,Terengganu,111,0.0,0,0
3322,2020-05-27,Kelantan,156,0.0,0,0
3323,2020-05-27,Sabah,344,1.0,1,0
3324,2020-05-27,Sarawak,552,3.0,3,0
3325,2020-05-27,Kuala Lumpur,1990,6.0,3,3
3326,2020-05-27,Putrajaya,93,0.0,0,0
3327,2020-05-27,Labuan,16,0.0,0,0
3328,2020-05-26,Perlis,18,0.0,0,0
3329,2020-05-26,Kedah,96,0.0,0,0
3330,2020-05-26,Pulau Pinang,121,0.0,0,0
3331,2020-05-26,Perak,255,0.0,0,0
3332,2020-05-26,Selangor,1838,9.0,3,6
3333,2020-05-26,Negeri Sembilan,793,1.0,1,0
3334,2020-05-26,Melaka,216,0.0,0,0
3335,2020-05-26,Johor,671,0.0,0,0
3336,2020-05-26,Pahang,344,0.0,0,0
3337,2020-05-26,Terengganu,111,0.0,0,0
3338,2020-05-26,Kelantan,156,0.0,0,0
3339,2020-05-26,Sabah,343,0.0,0,0
3340,2020-05-26,Sarawak,549,0.0,0,0
3341,2020-05-26,Kuala Lumpur,1984,177.0,173,4
3342,2020-05-26,Putrajaya,93,0.0,0,0
3343,2020-05-26,Labuan,16,0.0,0,0
3344,2020-05-25,Perlis,18,0.0,0,0
3345,2020-05-25,Kedah,96,0.0,0,0
3346,2020-05-25,Pulau Pinang,121,0.0,0,0
3347,2020-05-25,Perak,255,0.0,0,0
3348,2020-05-25,Selangor,1829,53.0,50,3
3349,2020-05-25,Negeri Sembilan,792,0.0,0,0
3350,2020-05-25,Melaka,216,0.0,0,0
3351,2020-05-25,Johor,671,0.0,0,0
3352,2020-05-25,Pahang,344,0.0,0,0
3353,2020-05-25,Terengganu,111,0.0,0,0
3354,2020-05-25,Kelantan,156,0.0,0,0
3355,2020-05-25,Sabah,343,0.0,0,0
3356,2020-05-25,Sarawak,549,4.0,4,0
3357,2020-05-25,Kuala Lumpur,1807,115.0,113,2
3358,2020-05-25,Putrajaya,93,0.0,0,0
3359,2020-05-25,Labuan,16,0.0,0,0
3360,2020-05-24,Perlis,18,0.0,0,0
3361,2020-05-24,Kedah,96,0.0,0,0
3362,2020-05-24,Pulau Pinang,121,0.0,0,0
3363,2020-05-24,Perak,255,0.0,0,0
3364,2020-05-24,Selangor,1776,46.0,46,0
3365,2020-05-24,Negeri Sembilan,792,0.0,0,0
3366,2020-05-24,Melaka,216,0.0,0,0
3367,2020-05-24,Johor,671,1.0,0,1
3368,2020-05-24,Pahang,344,0.0,0,0
3369,2020-05-24,Terengganu,111,0.0,0,0
3370,2020-05-24,Kelantan,156,0.0,0,0
3371,2020-05-24,Sabah,343,2.0,2,0
3372,2020-05-24,Sarawak,545,0.0,0,0
3373,2020-05-24,Kuala Lumpur,1692,11.0,5,6
3374,2020-05-24,Putrajaya,93,0.0,0,0
3375,2020-05-24,Labuan,16,0.0,0,0
3376,2020-05-23,Perlis,18,0.0,0,0
3377,2020-05-23,Kedah,96,0.0,0,0
3378,2020-05-23,Pulau Pinang,121,0.0,0,0
3379,2020-05-23,Perak,255,0.0,0,0
3380,2020-05-23,Selangor,1730,37.0,33,4
3381,2020-05-23,Negeri Sembilan,792,1.0,1,0
3382,2020-05-23,Melaka,216,0.0,0,0
3383,2020-05-23,Johor,670,1.0,1,0
3384,2020-05-23,Pahang,344,3.0,3,0
3385,2020-05-23,Terengganu,111,0.0,0,0
3386,2020-05-23,Kelantan,156,0.0,0,0
3387,2020-05-23,Sabah,341,1.0,1,0
3388,2020-05-23,Sarawak,545,0.0,0,0
3389,2020-05-23,Kuala Lumpur,1681,5.0,5,0
3390,2020-05-23,Putrajaya,93,0.0,0,0
3391,2020-05-23,Labuan,16,0.0,0,0
3392,2020-05-22,Perlis,18,0.0,0,0
3393,2020-05-22,Kedah,96,0.0,0,0
3394,2020-05-22,Pulau Pinang,121,0.0,0,0
3395,2020-05-22,Perak,255,0.0,0,0
3396,2020-05-22,Selangor,1693,20.0,19,1
3397,2020-05-22,Negeri Sembilan,791,13.0,0,13
3398,2020-05-22,Melaka,216,1.0,1,0
3399,2020-05-22,Johor,669,0.0,0,0
3400,2020-05-22,Pahang,341,2.0,2,0
3401,2020-05-22,Terengganu,111,0.0,0,0
3402,2020-05-22,Kelantan,156,0.0,0,0
3403,2020-05-22,Sabah,340,2.0,2,0
3404,2020-05-22,Sarawak,545,1.0,1,0
3405,2020-05-22,Kuala Lumpur,1676,39.0,28,11
3406,2020-05-22,Putrajaya,93,0.0,0,0
3407,2020-05-22,Labuan,16,0.0,0,0
3408,2020-05-21,Perlis,18,0.0,0,0
3409,2020-05-21,Kedah,96,0.0,0,0
3410,2020-05-21,Pulau Pinang,121,0.0,0,0
3411,2020-05-21,Perak,255,0.0,0,0
3412,2020-05-21,Selangor,1673,8.0,8,0
3413,2020-05-21,Negeri Sembilan,778,2.0,1,1
3414,2020-05-21,Melaka,215,0.0,0,0
3415,2020-05-21,Johor,669,0.0,0,0
3416,2020-05-21,Pahang,339,1.0,1,0
3417,2020-05-21,Terengganu,111,0.0,0,0
3418,2020-05-21,Kelantan,156,0.0,0,0
3419,2020-05-21,Sabah,338,0.0,0,0
3420,2020-05-21,Sarawak,544,0.0,0,0
3421,2020-05-21,Kuala Lumpur,1637,39.0,37,2
3422,2020-05-21,Putrajaya,93,0.0,0,0
3423,2020-05-21,Labuan,16,0.0,0,0
3424,2020-05-20,Perlis,18,0.0,0,0
3425,2020-05-20,Kedah,96,1.0,1,0
3426,2020-05-20,Pulau Pinang,121,0.0,0,0
3427,2020-05-20,Perak,255,0.0,0,0
3428,2020-05-20,Selangor,1665,15.0,10,5
3429,2020-05-20,Negeri Sembilan,776,0.0,0,0
3430,2020-05-20,Melaka,215,0.0,0,0
3431,2020-05-20,Johor,669,0.0,0,0
3432,2020-05-20,Pahang,338,0.0,0,0
3433,2020-05-20,Terengganu,111,1.0,1,0
3434,2020-05-20,Kelantan,156,1.0,1,0
3435,2020-05-20,Sabah,338,1.0,1,0
3436,2020-05-20,Sarawak,544,0.0,0,0
3437,2020-05-20,Kuala Lumpur,1598,10.0,7,3
3438,2020-05-20,Putrajaya,93,2.0,0,2
3439,2020-05-20,Labuan,16,0.0,0,0
3440,2020-05-19,Perlis,18,0.0,0,0
3441,2020-05-19,Kedah,95,0.0,0,0
3442,2020-05-19,Pulau Pinang,121,0.0,0,0
3443,2020-05-19,Perak,255,0.0,0,0
3444,2020-05-19,Selangor,1650,6.0,5,1
3445,2020-05-19,Negeri Sembilan,776,0.0,0,0
3446,2020-05-19,Melaka,215,0.0,0,0
3447,2020-05-19,Johor,669,1.0,0,1
3448,2020-05-19,Pahang,338,2.0,2,0
3449,2020-05-19,Terengganu,110,0.0,0,0
3450,2020-05-19,Kelantan,155,0.0,0,0
3451,2020-05-19,Sabah,337,6.0,6,0
3452,2020-05-19,Sarawak,544,0.0,0,0
3453,2020-05-19,Kuala Lumpur,1588,22.0,22,0
3454,2020-05-19,Putrajaya,91,0.0,0,0
3455,2020-05-19,Labuan,16,0.0,0,0
3456,2020-05-18,Perlis,18,0.0,0,0
3457,2020-05-18,Kedah,95,0.0,0,0
3458,2020-05-18,Pulau Pinang,121,0.0,0,0
3459,2020-05-18,Perak,255,0.0,0,0
3460,2020-05-18,Selangor,1644,8.0,8,0
3461,2020-05-18,Negeri Sembilan,776,0.0,0,0
3462,2020-05-18,Melaka,215,0.0,0,0
3463,2020-05-18,Johor,668,0.0,0,0
3464,2020-05-18,Pahang,336,0.0,0,0
3465,2020-05-18,Terengganu,110,0.0,0,0
3466,2020-05-18,Kelantan,155,0.0,0,0
3467,2020-05-18,Sabah,331,0.0,0,0
3468,2020-05-18,Sarawak,544,0.0,0,0
3469,2020-05-18,Kuala Lumpur,1566,38.0,18,20
3470,2020-05-18,Putrajaya,91,1.0,0,1
3471,2020-05-18,Labuan,16,0.0,0,0
3472,2020-05-17,Perlis,18,0.0,0,0
3473,2020-05-17,Kedah,95,0.0,0,0
3474,2020-05-17,Pulau Pinang,121,0.0,0,0
3475,2020-05-17,Perak,255,0.0,0,0
3476,2020-05-17,Selangor,1636,8.0,5,3
3477,2020-05-17,Negeri Sembilan,776,0.0,0,0
3478,2020-05-17,Melaka,215,0.0,0,0
3479,2020-05-17,Johor,668,0.0,0,0
3480,2020-05-17,Pahang,336,1.0,1,0
3481,2020-05-17,Terengganu,110,0.0,0,0
3482,2020-05-17,Kelantan,155,0.0,0,0
3483,2020-05-17,Sabah,331,0.0,0,0
3484,2020-05-17,Sarawak,544,0.0,0,0
3485,2020-05-17,Kuala Lumpur,1528,13.0,11,2
3486,2020-05-17,Putrajaya,90,0.0,0,0
3487,2020-05-17,Labuan,16,0.0,0,0
3488,2020-05-16,Perlis,18,0.0,0,0
3489,2020-05-16,Kedah,95,0.0,0,0
3490,2020-05-16,Pulau Pinang,121,0.0,0,0
3491,2020-05-16,Perak,255,0.0,0,0
3492,2020-05-16,Selangor,1628,1.0,0,1
3493,2020-05-16,Negeri Sembilan,776,0.0,0,0
3494,2020-05-16,Melaka,215,0.0,0,0
3495,2020-05-16,Johor,668,0.0,0,0
3496,2020-05-16,Pahang,335,7.0,3,4
3497,2020-05-16,Terengganu,110,0.0,0,0
3498,2020-05-16,Kelantan,155,0.0,0,0
3499,2020-05-16,Sabah,331,1.0,1,0
3500,2020-05-16,Sarawak,544,0.0,0,0
3501,2020-05-16,Kuala Lumpur,1515,7.0,7,0
3502,2020-05-16,Putrajaya,90,1.0,0,1
3503,2020-05-16,Labuan,16,0.0,0,0
3504,2020-05-15,Perlis,18,0.0,0,0
3505,2020-05-15,Kedah,95,0.0,0,0
3506,2020-05-15,Pulau Pinang,121,0.0,0,0
3507,2020-05-15,Perak,255,0.0,0,0
3508,2020-05-15,Selangor,1627,14.0,14,0
3509,2020-05-15,Negeri Sembilan,776,1.0,1,0
3510,2020-05-15,Melaka,215,1.0,0,1
3511,2020-05-15,Johor,668,0.0,0,0
3512,2020-05-15,Pahang,328,5.0,5,0
3513,2020-05-15,Terengganu,110,0.0,0,0
3514,2020-05-15,Kelantan,155,0.0,0,0
3515,2020-05-15,Sabah,330,0.0,0,0
3516,2020-05-15,Sarawak,544,0.0,0,0
3517,2020-05-15,Kuala Lumpur,1508,15.0,15,0
3518,2020-05-15,Putrajaya,89,0.0,0,0
3519,2020-05-15,Labuan,16,0.0,0,0
3520,2020-05-14,Perlis,18,0.0,0,0
3521,2020-05-14,Kedah,95,0.0,0,0
3522,2020-05-14,Pulau Pinang,121,0.0,0,0
3523,2020-05-14,Perak,255,0.0,0,0
3524,2020-05-14,Selangor,1613,1.0,1,0
3525,2020-05-14,Negeri Sembilan,775,11.0,11,0
3526,2020-05-14,Melaka,214,1.0,1,0
3527,2020-05-14,Johor,668,1.0,1,0
3528,2020-05-14,Pahang,323,8.0,8,0
3529,2020-05-14,Terengganu,110,0.0,0,0
3530,2020-05-14,Kelantan,155,0.0,0,0
3531,2020-05-14,Sabah,330,0.0,0,0
3532,2020-05-14,Sarawak,544,0.0,0,0
3533,2020-05-14,Kuala Lumpur,1493,18.0,18,0
3534,2020-05-14,Putrajaya,89,0.0,0,0
3535,2020-05-14,Labuan,16,0.0,0,0
3536,2020-05-13,Perlis,18,0.0,0,0
3537,2020-05-13,Kedah,95,0.0,0,0
3538,2020-05-13,Pulau Pinang,121,0.0,0,0
3539,2020-05-13,Perak,255,0.0,0,0
3540,2020-05-13,Selangor,1612,2.0,2,0
3541,2020-05-13,Negeri Sembilan,764,22.0,22,0
3542,2020-05-13,Melaka,213,2.0,2,0
3543,2020-05-13,Johor,667,0.0,0,0
3544,2020-05-13,Pahang,315,3.0,3,0
3545,2020-05-13,Terengganu,110,0.0,0,0
3546,2020-05-13,Kelantan,155,0.0,0,0
3547,2020-05-13,Sabah,330,2.0,2,0
3548,2020-05-13,Sarawak,544,1.0,0,1
3549,2020-05-13,Kuala Lumpur,1475,5.0,2,3
3550,2020-05-13,Putrajaya,89,0.0,0,0
3551,2020-05-13,Labuan,16,0.0,0,0
3552,2020-05-12,Perlis,18,0.0,0,0
3553,2020-05-12,Kedah,95,0.0,0,0
3554,2020-05-12,Pulau Pinang,121,0.0,0,0
3555,2020-05-12,Perak,255,0.0,0,0
3556,2020-05-12,Selangor,1610,3.0,2,1
3557,2020-05-12,Negeri Sembilan,742,0.0,0,0
3558,2020-05-12,Melaka,211,0.0,0,0
3559,2020-05-12,Johor,667,0.0,0,0
3560,2020-05-12,Pahang,312,0.0,0,0
3561,2020-05-12,Terengganu,110,0.0,0,0
3562,2020-05-12,Kelantan,155,0.0,0,0
3563,2020-05-12,Sabah,328,1.0,1,0
3564,2020-05-12,Sarawak,543,0.0,0,0
3565,2020-05-12,Kuala Lumpur,1470,12.0,10,2
3566,2020-05-12,Putrajaya,89,0.0,0,0
3567,2020-05-12,Labuan,16,0.0,0,0
3568,2020-05-11,Perlis,18,0.0,0,0
3569,2020-05-11,Kedah,95,0.0,0,0
3570,2020-05-11,Pulau Pinang,121,0.0,0,0
3571,2020-05-11,Perak,255,0.0,0,0
3572,2020-05-11,Selangor,1607,3.0,3,0
3573,2020-05-11,Negeri Sembilan,742,16.0,8,8
3574,2020-05-11,Melaka,211,1.0,1,0
3575,2020-05-11,Johor,667,0.0,0,0
3576,2020-05-11,Pahang,312,4.0,4,0
3577,2020-05-11,Terengganu,110,0.0,0,0
3578,2020-05-11,Kelantan,155,0.0,0,0
3579,2020-05-11,Sabah,327,10.0,10,0
3580,2020-05-11,Sarawak,543,0.0,0,0
3581,2020-05-11,Kuala Lumpur,1458,35.0,31,4
3582,2020-05-11,Putrajaya,89,1.0,0,1
3583,2020-05-11,Labuan,16,0.0,0,0
3584,2020-05-10,Perlis,18,0.0,0,0
3585,2020-05-10,Kedah,95,0.0,0,0
3586,2020-05-10,Pulau Pinang,121,0.0,0,0
3587,2020-05-10,Perak,255,2.0,2,0
3588,2020-05-10,Selangor,1604,8.0,8,0
3589,2020-05-10,Negeri Sembilan,726,45.0,45,0
3590,2020-05-10,Melaka,210,0.0,0,0
3591,2020-05-10,Johor,667,0.0,0,0
3592,2020-05-10,Pahang,308,2.0,2,0
3593,2020-05-10,Terengganu,110,0.0,0,0
3594,2020-05-10,Kelantan,155,0.0,0,0
3595,2020-05-10,Sabah,317,0.0,0,0
3596,2020-05-10,Sarawak,543,1.0,1,0
3597,2020-05-10,Kuala Lumpur,1423,9.0,9,0
3598,2020-05-10,Putrajaya,88,0.0,0,0
3599,2020-05-10,Labuan,16,0.0,0,0
3600,2020-05-09,Perlis,18,0.0,0,0
3601,2020-05-09,Kedah,95,0.0,0,0
3602,2020-05-09,Pulau Pinang,121,0.0,0,0
3603,2020-05-09,Perak,253,0.0,0,0
3604,2020-05-09,Selangor,1596,10.0,10,0
3605,2020-05-09,Negeri Sembilan,681,28.0,28,0
3606,2020-05-09,Melaka,210,1.0,1,0
3607,2020-05-09,Johor,667,0.0,0,0
3608,2020-05-09,Pahang,306,0.0,0,0
3609,2020-05-09,Terengganu,110,0.0,0,0
3610,2020-05-09,Kelantan,155,0.0,0,0
3611,2020-05-09,Sabah,317,0.0,0,0
3612,2020-05-09,Sarawak,542,4.0,4,0
3613,2020-05-09,Kuala Lumpur,1414,10.0,10,0
3614,2020-05-09,Putrajaya,88,1.0,0,1
3615,2020-05-09,Labuan,16,0.0,0,0
3616,2020-05-08,Perlis,18,0.0,0,0
3617,2020-05-08,Kedah,95,0.0,0,0
3618,2020-05-08,Pulau Pinang,121,0.0,0,0
3619,2020-05-08,Perak,253,0.0,0,0
3620,2020-05-08,Selangor,1586,6.0,5,1
3621,2020-05-08,Negeri Sembilan,653,53.0,53,0
3622,2020-05-08,Melaka,209,0.0,0,0
3623,2020-05-08,Johor,667,0.0,0,0
3624,2020-05-08,Pahang,306,1.0,1,0
3625,2020-05-08,Terengganu,110,0.0,0,0
3626,2020-05-08,Kelantan,155,0.0,0,0
3627,2020-05-08,Sabah,317,0.0,0,0
3628,2020-05-08,Sarawak,538,1.0,1,0
3629,2020-05-08,Kuala Lumpur,1404,6.0,4,2
3630,2020-05-08,Putrajaya,87,1.0,0,1
3631,2020-05-08,Labuan,16,0.0,0,0
3632,2020-05-07,Perlis,18,0.0,0,0
3633,2020-05-07,Kedah,95,0.0,0,0
3634,2020-05-07,Pulau Pinang,121,0.0,0,0
3635,2020-05-07,Perak,253,0.0,0,0
3636,2020-05-07,Selangor,1580,16.0,16,0
3637,2020-05-07,Negeri Sembilan,600,0.0,0,0
3638,2020-05-07,Melaka,209,1.0,0,1
3639,2020-05-07,Johor,667,0.0,0,0
3640,2020-05-07,Pahang,305,0.0,0,0
3641,2020-05-07,Terengganu,110,0.0,0,0
3642,2020-05-07,Kelantan,155,0.0,0,0
3643,2020-05-07,Sabah,317,1.0,1,0
3644,2020-05-07,Sarawak,537,1.0,1,0
3645,2020-05-07,Kuala Lumpur,1398,20.0,20,0
3646,2020-05-07,Putrajaya,86,0.0,0,0
3647,2020-05-07,Labuan,16,0.0,0,0
3648,2020-05-06,Perlis,18,0.0,0,0
3649,2020-05-06,Kedah,95,0.0,0,0
3650,2020-05-06,Pulau Pinang,121,0.0,0,0
3651,2020-05-06,Perak,253,0.0,0,0
3652,2020-05-06,Selangor,1564,9.0,9,0
3653,2020-05-06,Negeri Sembilan,600,2.0,2,0
3654,2020-05-06,Melaka,208,1.0,1,0
3655,2020-05-06,Johor,667,0.0,0,0
3656,2020-05-06,Pahang,305,0.0,0,0
3657,2020-05-06,Terengganu,110,0.0,0,0
3658,2020-05-06,Kelantan,155,0.0,0,0
3659,2020-05-06,Sabah,316,0.0,0,0
3660,2020-05-06,Sarawak,536,11.0,11,0
3661,2020-05-06,Kuala Lumpur,1378,22.0,21,1
3662,2020-05-06,Putrajaya,86,0.0,0,0
3663,2020-05-06,Labuan,16,0.0,0,0
3664,2020-05-05,Perlis,18,0.0,0,0
3665,2020-05-05,Kedah,95,0.0,0,0
3666,2020-05-05,Pulau Pinang,121,0.0,0,0
3667,2020-05-05,Perak,253,0.0,0,0
3668,2020-05-05,Selangor,1555,5.0,5,0
3669,2020-05-05,Negeri Sembilan,598,0.0,0,0
3670,2020-05-05,Melaka,207,0.0,0,0
3671,2020-05-05,Johor,667,0.0,0,0
3672,2020-05-05,Pahang,305,0.0,0,0
3673,2020-05-05,Terengganu,110,0.0,0,0
3674,2020-05-05,Kelantan,155,0.0,0,0
3675,2020-05-05,Sabah,316,0.0,0,0
3676,2020-05-05,Sarawak,525,2.0,2,0
3677,2020-05-05,Kuala Lumpur,1356,23.0,23,0
3678,2020-05-05,Putrajaya,86,0.0,0,0
3679,2020-05-05,Labuan,16,0.0,0,0
3680,2020-05-04,Perlis,18,0.0,0,0
3681,2020-05-04,Kedah,95,0.0,0,0
3682,2020-05-04,Pulau Pinang,121,0.0,0,0
3683,2020-05-04,Perak,253,0.0,0,0
3684,2020-05-04,Selangor,1550,21.0,17,4
3685,2020-05-04,Negeri Sembilan,598,6.0,5,1
3686,2020-05-04,Melaka,207,3.0,1,2
3687,2020-05-04,Johor,667,0.0,0,0
3688,2020-05-04,Pahang,305,0.0,0,0
3689,2020-05-04,Terengganu,110,0.0,0,0
3690,2020-05-04,Kelantan,155,0.0,0,0
3691,2020-05-04,Sabah,316,0.0,0,0
3692,2020-05-04,Sarawak,523,0.0,0,0
3693,2020-05-04,Kuala Lumpur,1333,25.0,25,0
3694,2020-05-04,Putrajaya,86,0.0,0,0
3695,2020-05-04,Labuan,16,0.0,0,0
3696,2020-05-03,Perlis,18,0.0,0,0
3697,2020-05-03,Kedah,95,0.0,0,0
3698,2020-05-03,Pulau Pinang,121,0.0,0,0
3699,2020-05-03,Perak,253,0.0,0,0
3700,2020-05-03,Selangor,1529,11.0,11,0
3701,2020-05-03,Negeri Sembilan,592,71.0,21,50
3702,2020-05-03,Melaka,204,3.0,3,0
3703,2020-05-03,Johor,667,0.0,0,0
3704,2020-05-03,Pahang,305,0.0,0,0
3705,2020-05-03,Terengganu,110,0.0,0,0
3706,2020-05-03,Kelantan,155,0.0,0,0
3707,2020-05-03,Sabah,316,1.0,1,0
3708,2020-05-03,Sarawak,523,5.0,5,0
3709,2020-05-03,Kuala Lumpur,1308,30.0,29,1
3710,2020-05-03,Putrajaya,86,1.0,0,1
3711,2020-05-03,Labuan,16,0.0,0,0
3712,2020-05-02,Perlis,18,0.0,0,0
3713,2020-05-02,Kedah,95,0.0,0,0
3714,2020-05-02,Pulau Pinang,121,0.0,0,0
3715,2020-05-02,Perak,253,0.0,0,0
3716,2020-05-02,Selangor,1518,63.0,61,2
3717,2020-05-02,Negeri Sembilan,521,8.0,8,0
3718,2020-05-02,Melaka,201,2.0,2,0
3719,2020-05-02,Johor,667,1.0,0,1
3720,2020-05-02,Pahang,305,8.0,8,0
3721,2020-05-02,Terengganu,110,0.0,0,0
3722,2020-05-02,Kelantan,155,0.0,0,0
3723,2020-05-02,Sabah,315,0.0,0,0
3724,2020-05-02,Sarawak,518,9.0,9,0
3725,2020-05-02,Kuala Lumpur,1278,14.0,6,8
3726,2020-05-02,Putrajaya,85,0.0,0,0
3727,2020-05-02,Labuan,16,0.0,0,0
3728,2020-05-01,Perlis,18,0.0,0,0
3729,2020-05-01,Kedah,95,0.0,0,0
3730,2020-05-01,Pulau Pinang,121,0.0,0,0
3731,2020-05-01,Perak,253,0.0,0,0
3732,2020-05-01,Selangor,1455,24.0,20,4
3733,2020-05-01,Negeri Sembilan,513,0.0,0,0
3734,2020-05-01,Melaka,199,1.0,0,1
3735,2020-05-01,Johor,666,3.0,0,3
3736,2020-05-01,Pahang,297,3.0,3,0
3737,2020-05-01,Terengganu,110,0.0,0,0
3738,2020-05-01,Kelantan,155,0.0,0,0
3739,2020-05-01,Sabah,315,0.0,0,0
3740,2020-05-01,Sarawak,509,2.0,2,0
3741,2020-05-01,Kuala Lumpur,1264,32.0,32,0
3742,2020-05-01,Putrajaya,85,4.0,0,4
3743,2020-05-01,Labuan,16,0.0,0,0
3744,2020-04-30,Perlis,18,0.0,0,0
3745,2020-04-30,Kedah,95,0.0,0,0
3746,2020-04-30,Pulau Pinang,121,0.0,0,0
3747,2020-04-30,Perak,253,0.0,0,0
3748,2020-04-30,Selangor,1431,27.0,14,13
3749,2020-04-30,Negeri Sembilan,513,5.0,5,0
3750,2020-04-30,Melaka,198,5.0,3,2
3751,2020-04-30,Johor,663,3.0,0,3
